RollVelocity , FinalVel2
0 , -nan
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
-0.0130029 , -0.0205776
-0.0130029 , -0.020515
-0.0130029 , -0.0205474
-0.0130029 , -0.0205429
-0.0130029 , -0.020555
-0.0218794 , -0.0241477
-0.0218794 , -0.0241498
-0.0218794 , -0.0241455
-0.0218794 , -0.0241479
-0.0218794 , -0.0241507
-0.0109397 , -2.47864
-0.0109397 , -2.47543
-0.0109397 , -2.4777
-0.0109397 , -2.4801
-0.0109397 , -1.05683
-0.151677 , -1.13372
-0.151677 , -1.13126
-0.151677 , -1.13001
-0.151677 , -1.13101
-0.151677 , -0.624793
-0.898875 , -1.0276
-0.898875 , -1.0276
-0.898875 , -1.02782
-0.898875 , -0.777037
-0.898875 , -0.776506
-1.03091 , -0.759383
-1.03091 , -0.759928
-1.03091 , -0.672378
-1.03091 , -0.672771
-1.03091 , -0.672592
-1.00526 , -0.556655
-1.00526 , -0.554953
-1.00526 , -0.540024
-1.00526 , -0.539413
-1.00526 , -0.539335
-0.856224 , -0.357735
-0.856224 , -0.357033
-0.856224 , -0.33674
-0.856224 , -0.33674
-0.856224 , -0.33674
-0.704482 , -0.168462
-0.704482 , -0.0718273
-0.704482 , -0.0730908
-0.704482 , -0.072083
-0.704482 , -0.0723989
-0.540371 , 0.018794
-0.540371 , 0.0175564
-0.540371 , 0.0189005
-0.540371 , 0.0190203
-0.540371 , 0.0236368
-0.328326 , 0.19296
-0.328326 , 0.193445
-0.328326 , 0.193805
-0.328326 , 0.246775
-0.328326 , 0.246024
-0.179625 , 0.358779
-0.179625 , 0.360859
-0.179625 , 0.359742
-0.179625 , 0.446243
-0.179625 , 0.449749
-0.0425713 , 0.539979
-0.0425713 , 0.541367
-0.0425713 , 0.542241
-0.0425713 , 0.676547
-0.0425713 , 0.678051
0.147465 , 0.784443
0.147465 , 0.786928
0.147465 , 0.953825
0.147465 , 0.955856
0.147465 , 0.952868
0.349409 , 1.05116
0.349409 , 1.05211
0.349409 , 1.12603
0.349409 , 1.12439
0.349409 , 1.12439
0.591193 , 1.22727
0.591193 , 1.49217
0.591193 , 1.49008
0.591193 , 1.49189
0.591193 , 1.49778
0.811594 , 1.62212
0.811594 , 1.62606
0.811594 , 1.62341
0.811594 , 1.62276
0.811594 , 1.62874
1.09376 , 1.82348
1.09376 , 1.81614
1.09376 , 1.82132
1.09376 , 1.82082
1.09376 , 1.89269
1.37393 , 1.93823
1.37393 , 1.93673
1.37393 , 1.93884
1.37393 , 1.93785
1.37393 , 1.97578
1.57621 , 1.94688
1.57621 , 1.94867
1.57621 , 1.94934
1.57621 , 1.75837
1.57621 , 1.75864
1.75684 , 1.702
1.75684 , 1.70191
1.75684 , 1.70201
1.75684 , -0.546009
1.75684 , -0.548521
1.8288 , -0.679283
1.8288 , -0.68232
1.8288 , 0.204739
1.8288 , 0.203928
1.8288 , 0.20443
1.42029 , -0.201867
1.42029 , -0.209038
1.42029 , 0.155179
1.42029 , 0.151768
1.42029 , 0.149081
0.680949 , -0.396213
0.680949 , -0.251575
0.680949 , -0.251842
0.680949 , -0.253043
0.680949 , -0.253266
0.340475 , -0.507313
0.340475 , -0.452431
0.340475 , -0.450526
0.340475 , -0.45047
0.340475 , -0.452431
0.0918067 , -0.598669
0.0918067 , -0.59997
0.0918067 , -0.599097
0.0918067 , -0.600596
0.0918067 , -0.588456
-0.149249 , -0.732664
-0.149249 , -0.730238
-0.149249 , -0.730695
-0.149249 , -0.731153
-0.149249 , -0.726547
-0.33526 , -0.815161
-0.33526 , -0.815538
-0.33526 , -0.815241
-0.33526 , -0.812034
-0.33526 , -0.813994
-0.512113 , -0.87819
-0.512113 , -0.878994
-0.512113 , -0.878636
-0.512113 , -0.878204
-0.512113 , -0.877864
-0.647109 , -0.900036
-0.647109 , -0.900862
-0.647109 , -0.898997
-0.647109 , -0.899545
-0.647109 , -0.900231
-0.74551 , -0.891291
-0.74551 , -0.890997
-0.74551 , -0.891038
-0.74551 , -0.890879
-0.74551 , -0.891115
-0.818707 , -0.857703
-0.818707 , -0.857515
-0.818707 , -0.857507
-0.818707 , -0.857593
-0.818707 , -0.857526
-0.829432 , -0.780352
-0.829432 , -0.780328
-0.829432 , -0.780387
-0.829432 , -0.780313
-0.829432 , -0.780327
-0.8697 , -0.722125
-0.8697 , -0.722491
-0.8697 , -0.722449
-0.8697 , -0.722185
-0.8697 , -0.722133
-0.825351 , -0.610039
-0.825351 , -0.609956
-0.825351 , -0.609736
-0.825351 , -0.609991
-0.825351 , -0.609801
-0.758127 , -0.489924
-0.758127 , -0.48968
-0.758127 , -0.488528
-0.758127 , -0.490134
-0.758127 , -0.48936
-0.692305 , -0.380527
-0.692305 , -0.379558
-0.692305 , -0.378499
-0.692305 , -0.380333
-0.692305 , -0.379401
-0.599335 , -0.258868
-0.599335 , -0.256502
-0.599335 , -0.259787
-0.599335 , -0.258348
-0.599335 , -0.258592
-0.489399 , -0.139075
-0.489399 , -0.138975
-0.489399 , -0.139642
-0.489399 , -0.140443
-0.489399 , -0.139459
-0.379728 , -0.0299035
-0.379728 , -0.0302535
-0.379728 , -0.0300452
-0.379728 , -0.0302785
-0.379728 , -0.0300785
-0.25417 , 0.076041
-0.25417 , 0.0772372
-0.25417 , 0.0758443
-0.25417 , 0.0749549
-0.25417 , 0.0765368
-0.157087 , 0.154622
-0.157087 , 0.155336
-0.157087 , 0.154496
-0.157087 , 0.153961
-0.157087 , 0.154436
-0.0785437 , 0.213899
-0.0785437 , 0.212848
-0.0785437 , 0.213551
-0.0785437 , 0.213579
-0.0785437 , 0.213258
0.0044521 , 0.266334
0.0044521 , 0.266777
0.0044521 , 0.266172
0.0044521 , 0.266147
0.0044521 , 0.26649
0.0834218 , 0.310195
0.0834218 , 0.310643
0.0834218 , 0.310351
0.0834218 , 0.314368
0.0834218 , 0.305567
0.17724 , 0.353059
0.17724 , 0.353064
0.17724 , 0.35285
0.17724 , 0.353273
0.17724 , 0.353059
0.244935 , 0.373231
0.244935 , 0.373142
0.244935 , 0.373179
0.244935 , 0.373411
0.244935 , 0.373191
0.291307 , 0.37436
0.291307 , 0.374443
0.291307 , 0.374552
0.291307 , 0.374409
0.291307 , 0.374318
0.329665 , 0.366654
0.329665 , 0.366595
0.329665 , 0.366607
0.329665 , 0.366676
0.329665 , 0.36661
0.348759 , 0.344385
0.348759 , 0.344383
0.348759 , 0.344385
0.348759 , 0.344384
0.348759 , 0.344383
0.353506 , 0.311186
0.353506 , 0.311555
0.353506 , 0.311463
0.353506 , 0.31143
0.353506 , 0.311442
0.365223 , 0.283475
0.365223 , 0.283712
0.365223 , 0.283796
0.365223 , 0.283638
0.365223 , 0.283778
0.336774 , 0.231743
0.336774 , 0.231963
0.336774 , 0.232015
0.336774 , 0.23188
0.336774 , 0.232035
0.321671 , 0.190134
0.321671 , 0.190357
0.321671 , 0.190303
0.321671 , 0.190159
0.321671 , 0.190093
0.268281 , 0.128944
0.268281 , 0.12917
0.268281 , 0.128931
0.268281 , 0.128944
0.268281 , 0.129014
0.241341 , 0.0875054
0.241341 , 0.0875824
0.241341 , 0.0874577
0.241341 , 0.0876411
0.241341 , 0.0874577
0.181778 , 0.0309132
0.181778 , 0.0308556
0.181778 , 0.0305066
0.181778 , 0.0310356
0.181778 , 0.0308988
0.138094 , -0.0111309
0.138094 , -0.0111451
0.138094 , -0.010907
0.138094 , -0.0108608
0.138094 , -0.0110421
0.0840535 , -0.0545704
0.0840535 , -0.0548775
0.0840535 , -0.0539761
0.0840535 , -0.0545308
0.0840535 , -0.0543657
0.0577273 , -0.0771836
0.0577273 , -0.0775889
0.0577273 , -0.0768298
0.0577273 , -0.0771579
0.0577273 , -0.0772512
0.0288637 , -0.098823
0.0288637 , -0.0988383
0.0288637 , -0.0986983
0.0288637 , -0.0987622
0.0288637 , -0.0987348
-0.000962454 , -0.118416
-0.000962454 , -0.118042
-0.000962454 , -0.117783
-0.000962454 , -0.118031
-0.000962454 , -0.117972
-0.000481227 , -0.11795
-0.000481227 , -0.117811
-0.000481227 , -0.117367
-0.000481227 , -0.117646
-0.000481227 , -0.117869
-0.0584672 , -0.148813
-0.0584672 , -0.148912
-0.0584672 , -0.148905
-0.0584672 , -0.148849
-0.0584672 , -0.148966
-0.0779818 , -0.15457
-0.0779818 , -0.154087
-0.0779818 , -0.154355
-0.0779818 , -0.154552
-0.0779818 , -0.154142
-0.100109 , -0.158794
-0.100109 , -0.158694
-0.100109 , -0.158771
-0.100109 , -0.158759
-0.100109 , -0.158923
-0.126906 , -0.163438
-0.126906 , -0.163566
-0.126906 , -0.16369
-0.126906 , -0.163464
-0.126906 , -0.163573
-0.140267 , -0.158404
-0.140267 , -0.158321
-0.140267 , -0.158325
-0.140267 , -0.158379
-0.140267 , -0.158365
-0.146686 , -0.147933
-0.146686 , -0.147934
-0.146686 , -0.147932
-0.146686 , -0.147932
-0.146686 , -0.147934
-0.135944 , -0.127716
-0.135944 , -0.127726
-0.135944 , -0.127728
-0.135944 , -0.127741
-0.135944 , -0.12773
-0.14309 , -0.117839
-0.14309 , -0.117831
-0.14309 , -0.117877
-0.14309 , -0.117862
-0.14309 , -0.117831
-0.134563 , -0.099327
-0.134563 , -0.0993161
-0.134563 , -0.099306
-0.134563 , -0.099306
-0.134563 , -0.0992992
-0.113075 , -0.0741108
-0.113075 , -0.0741154
-0.113075 , -0.0740755
-0.113075 , -0.0740959
-0.113075 , -0.0741145
-0.118034 , -0.0657093
-0.118034 , -0.0655044
-0.118034 , -0.0656668
-0.118034 , -0.0656356
-0.118034 , -0.065713
-0.0740227 , -0.0296419
-0.0740227 , -0.0296895
-0.0740227 , -0.0296461
-0.0740227 , -0.0296895
-0.0740227 , -0.0297212
-0.0519423 , -0.0101006
-0.0519423 , -0.0100807
-0.0519423 , -0.0101674
-0.0519423 , -0.0101385
-0.0519423 , -0.0101295
-0.0421119 , 0.000375694
-0.0421119 , 0.000224117
-0.0421119 , 0.000278685
-0.0421119 , 0.00026959
-0.0421119 , 0.000245338
-0.00604809 , 0.02422
-0.00604809 , 0.0242358
-0.00604809 , 0.024181
-0.00604809 , 0.0242264
-0.00604809 , 0.0242084
-0.0184434 , 0.017994
-0.0184434 , 0.0179679
-0.0184434 , 0.017994
-0.0184434 , 0.0179896
-0.0184434 , 0.0181207
-0.00922171 , 0.0248228
-0.00922171 , 0.0248122
-0.00922171 , 0.0249179
-0.00922171 , 0.0248261
-0.00922171 , 0.0249252
-0.00461086 , 0.0284017
-0.00461086 , 0.0282768
-0.00461086 , 0.0282737
-0.00461086 , 0.0283459
-0.00461086 , 0.0283326
-0.00230543 , 0.0300477
-0.00230543 , 0.030293
-0.00230543 , 0.029993
-0.00230543 , 0.0298564
-0.00230543 , 0.0300508
-0.00115271 , 0.0310958
-0.00115271 , 0.0307587
-0.00115271 , 0.0308909
-0.00115271 , 0.0309062
-0.00115271 , 0.0309322
-0.000576357 , 0.0313472
-0.000576357 , 0.0313921
-0.000576357 , 0.0313183
-0.000576357 , 0.0312194
-0.000576357 , 0.031536
-0.000288178 , 0.031521
-0.000288178 , 0.0316106
-0.000288178 , 0.0315309
-0.000288178 , 0.0315757
-0.000288178 , 0.0314899
-0.000144089 , 0.0317024
-0.000144089 , 0.0316418
-0.000144089 , 0.0317282
-0.000144089 , 0.0316986
-0.000144089 , 0.0317123
-7.20446e-05 , 0.0316229
-7.20446e-05 , 0.0317593
-7.20446e-05 , 0.0320231
-7.20446e-05 , 0.0314039
-7.20446e-05 , 0.0316987
0.0313877 , 0.0491969
0.0313877 , 0.0491384
0.0313877 , 0.0492092
0.0313877 , 0.0491507
0.0313877 , 0.0491685
0.0307099 , 0.0456112
0.0307099 , 0.0456663
0.0307099 , 0.0455767
0.0307099 , 0.0456499
0.0307099 , 0.0455963
0.0467555 , 0.0515456
0.0467555 , 0.0515245
0.0467555 , 0.0515528
0.0467555 , 0.0515169
0.0467555 , 0.051538
0.0383979 , 0.0422507
0.0383979 , 0.0422364
0.0383979 , 0.0422407
0.0383979 , 0.0422468
0.0383979 , 0.042238
0.0504143 , 0.0451498
0.0504143 , 0.0451393
0.0504143 , 0.0451503
0.0504143 , 0.0450317
0.0504143 , 0.0452526
0.055287 , 0.0426756
0.055287 , 0.0427284
0.055287 , 0.0426906
0.055287 , 0.0426819
0.055287 , 0.0427348
0.0583132 , 0.0388776
0.0583132 , 0.0388679
0.0583132 , 0.0389082
0.0583132 , 0.0388623
0.0583132 , 0.0388795
0.0442202 , 0.0253061
0.0442202 , 0.0253079
0.0442202 , 0.0252551
0.0442202 , 0.0253173
0.0442202 , 0.0252871
0.0380964 , 0.0176711
0.0380964 , 0.0176755
0.0380964 , 0.0176239
0.0380964 , 0.0176979
0.0380964 , 0.0176526
0.0334504 , 0.0111416
0.0334504 , 0.0111459
0.0334504 , 0.0111884
0.0334504 , 0.0111464
0.0334504 , 0.0111836
0.0330852 , 0.00782934
0.0330852 , 0.00782151
0.0330852 , 0.00784619
0.0330852 , 0.00778901
0.0330852 , 0.00789434
0.0165426 , -0.00458808
0.0165426 , -0.00449311
0.0165426 , -0.00453934
0.0165426 , -0.00453934
0.0165426 , -0.0045122
0.00827131 , -0.010751
0.00827131 , -0.0107125
0.00827131 , -0.0107111
0.00827131 , -0.0107188
0.00827131 , -0.0107451
0.00413566 , -0.0138267
0.00413566 , -0.0137959
0.00413566 , -0.0138143
0.00413566 , -0.0138464
0.00413566 , -0.0138088
0.00206783 , -0.0153732
0.00206783 , -0.0153366
0.00206783 , -0.0153645
0.00206783 , -0.015389
0.00206783 , -0.0153786
0.00103391 , -0.0161104
0.00103391 , -0.0161411
0.00103391 , -0.0161497
0.00103391 , -0.016126
0.00103391 , -0.0161481
0.000516957 , -0.0165517
0.000516957 , -0.0165026
0.000516957 , -0.0165042
0.000516957 , -0.0165193
0.000516957 , -0.0164924
0.000258479 , -0.016745
0.000258479 , -0.016779
0.000258479 , -0.016677
0.000258479 , -0.0167061
0.000258479 , -0.0167227
0.000129239 , -0.0168283
0.000129239 , -0.0168044
0.000129239 , -0.0168145
0.000129239 , -0.0168077
0.000129239 , -0.0168097
0.0154287 , -0.0084182
0.0154287 , -2.01706
0.0154287 , -2.01245
0.0154287 , -2.01485
0.0154287 , -2.01806
-0.0236529 , -0.969107
-0.0236529 , -0.969286
-0.0236529 , -0.968055
-0.0236529 , -0.971928
-0.0236529 , -0.461083
-0.515653 , -0.729884
-0.515653 , -0.730137
-0.515653 , -0.729651
-0.515653 , -0.539986
-0.515653 , -0.540005
-0.828789 , -0.661653
-0.828789 , -0.661681
-0.828789 , -0.661669
-0.828789 , -0.618423
-0.828789 , -0.618799
-0.743262 , -0.487148
-0.743262 , -0.487806
-0.743262 , -0.434392
-0.743262 , -0.43498
-0.743262 , -0.434546
-0.71139 , -0.34346
-0.71139 , -0.368407
-0.71139 , -0.368538
-0.71139 , -0.368333
-0.71139 , -0.368399
-0.574983 , -0.217486
-0.574983 , -0.21752
-0.574983 , -0.217129
-0.574983 , -0.20952
-0.574983 , -0.209598
-0.471598 , -0.095443
-0.471598 , -0.095452
-0.471598 , -0.0640898
-0.471598 , -0.0641674
-0.471598 , -0.0639637
-0.358621 , 0.0447618
-0.358621 , 0.0592707
-0.358621 , 0.0595692
-0.358621 , 0.0592707
-0.358621 , 0.0409577
-0.209991 , 0.157487
-0.209991 , 0.15782
-0.209991 , 0.158371
-0.209991 , 0.19374
-0.209991 , 0.194095
-0.120321 , 0.264225
-0.120321 , 0.264381
-0.120321 , 0.298152
-0.120321 , 0.298102
-0.120321 , 0.298152
-0.0294516 , 0.36012
-0.0294516 , 0.457022
-0.0294516 , 0.457114
-0.0294516 , 0.457692
-0.0294516 , 0.597371
0.107997 , 0.672731
0.107997 , 0.674532
0.107997 , 0.675486
0.107997 , 0.758963
0.107997 , 0.75969
0.268555 , 0.837876
0.268555 , 0.837943
0.268555 , 0.94908
0.268555 , 0.948129
0.268555 , 0.948677
0.463567 , 1.02761
0.463567 , 1.12133
0.463567 , 1.12114
0.463567 , 1.12147
0.463567 , 1.12239
0.677842 , 1.18256
0.677842 , 1.18337
0.677842 , 1.18327
0.677842 , 1.18331
0.677842 , 1.18437
0.86056 , 1.27688
0.86056 , 1.277
0.86056 , 1.27759
0.86056 , 1.27724
0.86056 , 1.41808
1.01216 , 1.41565
1.01216 , 1.41585
1.01216 , 1.4164
1.01216 , 1.50944
1.01216 , 1.50989
1.1492 , 1.48773
1.1492 , 1.48801
1.1492 , 1.59632
1.1492 , 1.59646
1.1492 , 1.59655
1.29693 , 1.56402
1.29693 , 1.61603
1.29693 , 1.61593
1.29693 , 1.61718
1.29693 , 1.60145
1.41575 , 1.53889
1.41575 , 1.53879
1.41575 , 1.53901
1.41575 , -1.21759
1.41575 , -1.21859
1.52193 , -1.30412
1.52193 , -1.30995
1.52193 , -0.187234
1.52193 , -0.189999
1.52193 , -0.192723
1.10459 , -0.122144
1.10459 , -0.122991
1.10459 , -0.125913
1.10459 , -0.122495
1.10459 , 0.0532252
0.342236 , -0.476069
0.342236 , -0.471177
0.342236 , -0.472478
0.342236 , -0.403338
0.342236 , -0.399633
0.13985 , -0.546591
0.13985 , -0.520076
0.13985 , -0.520091
0.13985 , -0.518036
0.13985 , -0.51791
-0.151097 , -0.690023
-0.151097 , -0.680731
-0.151097 , -0.677899
-0.151097 , -0.678893
-0.151097 , -0.679573
-0.294975 , -0.739302
-0.294975 , -0.739842
-0.294975 , -0.739493
-0.294975 , -0.739387
-0.294975 , -0.738502
-0.491206 , -0.817546
-0.491206 , -0.817468
-0.491206 , -0.817709
-0.491206 , -0.818285
-0.491206 , -0.816715
-0.597466 , -0.823571
-0.597466 , -0.822979
-0.597466 , -0.82348
-0.597466 , -0.823296
-0.597466 , -0.823865
-0.683892 , -0.811334
-0.683892 , -0.811882
-0.683892 , -0.811666
-0.683892 , -0.811205
-0.683892 , -0.811549
-0.740719 , -0.774928
-0.740719 , -0.774927
-0.740719 , -0.775099
-0.740719 , -0.774731
-0.740719 , -0.774888
-0.779278 , -0.724609
-0.779278 , -0.724642
-0.779278 , -0.724498
-0.779278 , -0.724551
-0.779278 , -0.724684
-0.781006 , -0.646279
-0.781006 , -0.646734
-0.781006 , -0.647239
-0.781006 , -0.646755
-0.781006 , -0.646848
-0.749274 , -0.552364
-0.749274 , -0.553395
-0.749274 , -0.553166
-0.749274 , -0.553044
-0.749274 , -0.553222
-0.696362 , -0.449241
-0.696362 , -0.448923
-0.696362 , -0.450212
-0.696362 , -0.449712
-0.696362 , -0.448923
-0.630457 , -0.345665
-0.630457 , -0.345787
-0.630457 , -0.34555
-0.630457 , -0.344327
-0.630457 , -0.346698
-0.540672 , -0.232471
-0.540672 , -0.232853
-0.540672 , -0.232721
-0.540672 , -0.2322
-0.540672 , -0.231987
-0.439084 , -0.123667
-0.439084 , -0.122003
-0.439084 , -0.12396
-0.439084 , -0.123072
-0.439084 , -0.122439
-0.344921 , -0.030066
-0.344921 , -0.026965
-0.344921 , -0.0276667
-0.344921 , -0.028889
-0.344921 , -0.0301339
-0.232651 , 0.067758
-0.232651 , 0.067579
-0.232651 , 0.0677651
-0.232651 , 0.0677293
-0.232651 , 0.0676076
-0.146875 , 0.137922
-0.146875 , 0.13877
-0.146875 , 0.137378
-0.146875 , 0.137894
-0.146875 , 0.137976
-0.0734375 , 0.192875
-0.0734375 , 0.193364
-0.0734375 , 0.193942
-0.0734375 , 0.192431
-0.0734375 , 0.19184
-0.00659174 , 0.237309
-0.00659174 , 0.236601
-0.00659174 , 0.237094
-0.00659174 , 0.236746
-0.00659174 , 0.236236
0.0749894 , 0.282777
0.0749894 , 0.282609
0.0749894 , 0.282564
0.0749894 , 0.283148
0.0749894 , 0.282193
0.160351 , 0.3222
0.160351 , 0.321972
0.160351 , 0.322134
0.160351 , 0.323349
0.160351 , 0.321436
0.232841 , 0.346198
0.232841 , 0.345473
0.232841 , 0.34595
0.232841 , 0.345858
0.232841 , 0.346457
0.264457 , 0.338702
0.264457 , 0.339174
0.264457 , 0.33927
0.264457 , 0.339174
0.264457 , 0.339517
0.30474 , 0.335603
0.30474 , 0.33578
0.30474 , 0.335793
0.30474 , 0.335802
0.30474 , 0.335799
0.324198 , 0.316861
0.324198 , 0.316875
0.324198 , 0.316902
0.324198 , 0.316875
0.324198 , 0.316888
0.327756 , 0.286073
0.327756 , 0.286086
0.327756 , 0.286086
0.327756 , 0.285902
0.327756 , 0.286232
0.32026 , 0.249974
0.32026 , 0.250088
0.32026 , 0.249925
0.32026 , 0.250143
0.32026 , 0.249974
0.307781 , 0.210373
0.307781 , 0.210101
0.307781 , 0.210236
0.307781 , 0.210394
0.307781 , 0.210071
0.281722 , 0.166509
0.281722 , 0.166509
0.281722 , 0.166396
0.281722 , 0.166545
0.281722 , 0.166404
0.26323 , 0.128294
0.26323 , 0.128062
0.26323 , 0.128278
0.26323 , 0.128361
0.26323 , 0.128278
0.206728 , 0.0705428
0.206728 , 0.070922
0.206728 , 0.070815
0.206728 , 0.0708539
0.206728 , 0.0707729
0.181681 , 0.0367912
0.181681 , 0.0367498
0.181681 , 0.0368948
0.181681 , 0.0368223
0.181681 , 0.0368085
0.121602 , -0.0143388
0.121602 , -0.0140669
0.121602 , -0.014054
0.121602 , -0.0145298
0.121602 , -0.014054
0.0908542 , -0.0433267
0.0908542 , -0.0432084
0.0908542 , -0.0433555
0.0908542 , -0.0433299
0.0908542 , -0.0440941
0.0454271 , -0.0768115
0.0454271 , -0.0771947
0.0454271 , -0.0775398
0.0454271 , -0.0770104
0.0454271 , -0.0769841
0.0227135 , -0.0942575
0.0227135 , -0.0943049
0.0227135 , -0.0942101
0.0227135 , -0.09433
0.0227135 , -0.0941153
0.0113568 , -0.102834
0.0113568 , -0.102899
0.0113568 , -0.102627
0.0113568 , -0.102763
0.0113568 , -0.102606
-0.0096531 , -0.115508
-0.0096531 , -0.11549
-0.0096531 , -0.115826
-0.0096531 , -0.114948
-0.0096531 , -0.115384
-0.0499889 , -0.136673
-0.0499889 , -0.136528
-0.0499889 , -0.136267
-0.0499889 , -0.136399
-0.0499889 , -0.136691
-0.0710414 , -0.143006
-0.0710414 , -0.143315
-0.0710414 , -0.142854
-0.0710414 , -0.143055
-0.0710414 , -0.143064
-0.112214 , -0.158652
-0.112214 , -0.158638
-0.112214 , -0.158698
-0.112214 , -0.158666
-0.112214 , -0.158833
-0.118572 , -0.151132
-0.118572 , -0.151213
-0.118572 , -0.151501
-0.118572 , -0.151057
-0.118572 , -0.151249
-0.119606 , -0.139824
-0.119606 , -0.139849
-0.119606 , -0.139891
-0.119606 , -0.139841
-0.119606 , -0.139829
-0.136271 , -0.137101
-0.136271 , -0.1371
-0.136271 , -0.137101
-0.136271 , -0.1371
-0.136271 , -0.1371
-0.130934 , -0.12092
-0.130934 , -0.120927
-0.130934 , -0.120948
-0.130934 , -0.120941
-0.130934 , -0.120936
-0.126787 , -0.105613
-0.126787 , -0.105651
-0.126787 , -0.105662
-0.126787 , -0.105668
-0.126787 , -0.105691
-0.124952 , -0.0921037
-0.124952 , -0.0921366
-0.124952 , -0.0921405
-0.124952 , -0.0921296
-0.124952 , -0.0920646
-0.108296 , -0.0705511
-0.108296 , -0.0705556
-0.108296 , -0.0705394
-0.108296 , -0.0705178
-0.108296 , -0.070543
-0.100267 , -0.0553852
-0.100267 , -0.0554119
-0.100267 , -0.0553841
-0.100267 , -0.0553937
-0.100267 , -0.0554162
-0.0654825 , -0.0263402
-0.0654825 , -0.0263356
-0.0654825 , -0.0262254
-0.0654825 , -0.026301
-0.0654825 , -0.026386
-0.063459 , -0.0187502
-0.063459 , -0.0186521
-0.063459 , -0.0188568
-0.063459 , -0.0186563
-0.063459 , -0.0187854
-0.0317295 , 0.00506378
-0.0317295 , 0.00497622
-0.0317295 , 0.00494294
-0.0317295 , 0.00518198
-0.0317295 , 0.00484313
-0.0158647 , 0.0169207
-0.0158647 , 0.016774
-0.0158647 , 0.0170448
-0.0158647 , 0.0167998
-0.0158647 , 0.0168817
-0.00793237 , 0.0227374
-0.00793237 , 0.0227835
-0.00793237 , 0.0229645
-0.00793237 , 0.0226978
-0.00793237 , 0.0228019
-0.00396618 , 0.0257416
-0.00396618 , 0.0257445
-0.00396618 , 0.0258373
-0.00396618 , 0.0257537
-0.00396618 , 0.0257416
-0.00198309 , 0.0272958
-0.00198309 , 0.0272491
-0.00198309 , 0.0272024
-0.00198309 , 0.0272463
-0.00198309 , 0.0272693
-0.000991546 , 0.0279556
-0.000991546 , 0.0279998
-0.000991546 , 0.0280136
-0.000991546 , 0.0279736
-0.000991546 , 0.0279964
-0.000495773 , 0.0283878
-0.000495773 , 0.028361
-0.000495773 , 0.028339
-0.000495773 , 0.0283582
-0.000495773 , 0.0283968
-0.000247887 , 0.0285581
-0.000247887 , 0.0285354
-0.000247887 , 0.0285327
-0.000247887 , 0.0287057
-0.000247887 , 0.0284146
-0.000123943 , 0.0286714
-0.000123943 , 0.0287029
-0.000123943 , 0.0286076
-0.000123943 , 0.0287146
-0.000123943 , 0.0285452
-6.19716e-05 , 0.0287574
-6.19716e-05 , 0.0286032
-6.19716e-05 , 0.0287088
-6.19716e-05 , 0.0287437
-6.19716e-05 , 0.0286512
-3.09858e-05 , 0.0286607
-3.09858e-05 , 0.0286888
-3.09858e-05 , 0.0287957
-3.09858e-05 , 0.0286662
-3.09858e-05 , 0.0287553
-1.54929e-05 , 0.0287209
-1.54929e-05 , 0.0287463
-1.54929e-05 , 0.0287614
-1.54929e-05 , 0.0286346
-1.54929e-05 , 0.0287209
0.0157474 , 0.037493
0.0157474 , 0.0374495
0.0157474 , 0.0375774
0.0157474 , 0.0373604
0.0157474 , 0.0374691
0.00787369 , 0.0315913
0.00787369 , 0.0315698
0.00787369 , 0.0316269
0.00787369 , 0.0315387
0.00787369 , 0.0316082
0.0189561 , 0.0368103
0.0189561 , 0.0368227
0.0189561 , 0.0368159
0.0189561 , 0.0368355
0.0189561 , 0.0368155
0.0409367 , 0.0472036
0.0409367 , 0.0471704
0.0409367 , 0.0471791
0.0409367 , 0.0471886
0.0409367 , 0.0471841
0.0354275 , 0.0400145
0.0354275 , 0.0400223
0.0354275 , 0.040016
0.0354275 , 0.0400242
0.0354275 , 0.0400168
0.0331391 , 0.0352632
0.0331391 , 0.0352658
0.0331391 , 0.0352654
0.0331391 , 0.035267
0.0331391 , 0.0352636
0.04711 , 0.0396346
0.04711 , 0.0396243
0.04711 , 0.0396303
0.04711 , 0.0396278
0.04711 , 0.0396341
0.0389295 , 0.0304682
0.0389295 , 0.0304428
0.0389295 , 0.0304862
0.0389295 , 0.0304616
0.0389295 , 0.0304733
0.0501327 , 0.0327484
0.0501327 , 0.0327725
0.0501327 , 0.0327555
0.0501327 , 0.0327687
0.0501327 , 0.0327604
0.0403948 , 0.0224176
0.0403948 , 0.0224386
0.0403948 , 0.0224369
0.0403948 , 0.0224446
0.0403948 , 0.0224082
0.0347139 , 0.0151587
0.0347139 , 0.0151116
0.0347139 , 0.0151839
0.0347139 , 0.0151312
0.0347139 , 0.0151293
0.0173569 , 0.0021395
0.0173569 , 0.00215942
0.0173569 , 0.00209276
0.0173569 , 0.00218696
0.0173569 , 0.00221087
0.0239413 , 0.00401436
0.0239413 , 0.00407983
0.0239413 , 0.00398399
0.0239413 , 0.00403428
0.0239413 , 0.0040618
0.0119706 , -0.00488227
0.0119706 , -0.00494104
0.0119706 , -0.00492252
0.0119706 , -0.00489717
